reference_id,recieved_at,university,caller_name,outcome_1,remark,campaign_id
360921,2023-02-05 13:47:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
352397,2023-02-05 13:48:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
342976,2023-02-05 13:50:00,Illinois Institute of Technology,Poppy,Want to defer,want to defer for next year spring,IANF23
352532,2023-02-05 13:52:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
352341,2023-02-05 13:53:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
334199,2023-02-05 13:55:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
321328,2023-02-05 13:55:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
339347,2023-02-05 13:57:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
373583,2023-02-05 13:57:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
356496,2023-02-05 13:58:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
347448,2023-02-05 14:00:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
347783,2023-02-05 14:00:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
355099,2023-02-05 14:03:00,Illinois Institute of Technology,Isha,Disconnected,,IANF23
351065,2023-02-05 14:03:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
367276,2023-02-05 14:05:00,Illinois Institute of Technology,Shailja,Completed application,stu says she received i20 stating some other name and diff sevis number,IANF23
362645,2023-02-05 14:06:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
355912,2023-02-05 14:08:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
356248,2023-02-05 14:08:00,Illinois Institute of Technology,Shailja,Will Submit the docx,,IANF23
355937,2023-02-05 14:09:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
337140,2023-02-05 14:10:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
345987,2023-02-05 14:11:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
346603,2023-02-05 14:11:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
346569,2023-02-05 14:12:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
360310,2023-02-05 14:13:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
351366,2023-02-05 14:14:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
356819,2023-02-05 14:15:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
356726,2023-02-05 14:16:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
357357,2023-02-05 14:17:00,Illinois Institute of Technology,Isha,Not interested,got admitted in another uni.,IANF23
346524,2023-02-05 14:17:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
350868,2023-02-05 14:18:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
341882,2023-02-05 14:20:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
356635,2023-02-05 14:22:00,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23
349070,2023-02-05 14:24:00,Illinois Institute of Technology,Shailja,Will Submit the docx,,IANF23
346218,2023-02-05 14:25:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
349511,2023-02-05 14:27:00,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23
369983,2023-02-05 14:31:00,Illinois Institute of Technology,Isha,Completed application,,IANF23
371934,2023-02-05 14:32:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
369730,2023-02-05 14:39:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
369730,2023-02-05 14:40:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
347437,2023-02-05 14:41:00,Illinois Institute of Technology,Shailja,Will Submit the docx,,IANF23
339396,2023-02-05 14:42:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
355751,2023-02-05 14:42:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
313547,2023-02-05 14:43:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
361341,2023-02-05 14:44:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
356932,2023-02-05 14:46:00,Illinois Institute of Technology,Isha,Completed application,,IANF23
351488,2023-02-05 14:47:00,Illinois Institute of Technology,Shailja,Will Submit the docx,,IANF23
361880,2023-02-05 14:47:00,Illinois Institute of Technology,Poppy,Will Submit the docx,he will submit it soon,IANF23
345835,2023-02-05 14:47:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
352799,2023-02-05 14:48:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
345250,2023-02-05 14:49:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
357432,2023-02-05 14:50:00,Illinois Institute of Technology,Isha,Completed application,,IANF23
346663,2023-02-05 14:53:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
337579,2023-02-05 14:55:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
361122,2023-02-05 14:56:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
362343,2023-02-05 14:58:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
345323,2023-02-05 14:59:00,Illinois Institute of Technology,Poppy,Wrong number,,IANF23
361131,2023-02-05 14:59:00,Illinois Institute of Technology,Isha,Completed application,,IANF23
358079,2023-02-05 15:01:00,Illinois Institute of Technology,Poppy,Not interested,He is not planning to join the university now,IANF23
361142,2023-02-05 15:02:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
348645,2023-02-05 15:03:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
349056,2023-02-05 15:03:00,Illinois Institute of Technology,Isha,Will Submit the docx,within this week,IANF23
365967,2023-02-05 15:06:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
360975,2023-02-05 15:08:00,Illinois Institute of Technology,Isha,Will Submit the docx,within this 2-3 days,IANF23
343241,2023-02-05 15:08:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
358718,2023-02-05 15:12:00,Illinois Institute of Technology,Shailja,Will Submit the docx,,IANF23
338309,2023-02-05 15:13:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
361155,2023-02-05 15:15:00,Illinois Institute of Technology,Shailja,Not interested,,IANF23
355924,2023-02-05 15:16:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
356243,2023-02-05 15:18:00,Illinois Institute of Technology,Shailja,Will Submit the docx,,IANF23
362013,2023-02-05 15:19:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
351607,2023-02-05 15:21:00,Illinois Institute of Technology,Shailja,Will Submit the docx,,IANF23
346673,2023-02-05 15:23:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
345455,2023-02-05 15:26:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
357380,2023-02-05 15:29:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
366858,2023-02-05 15:31:00,Illinois Institute of Technology,Poppy,Will Submit the docx,he will submit it soon,IANF23
371907,2023-02-05 15:33:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
371470,2023-02-05 15:34:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
361411,2023-02-05 15:34:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
349876,2023-02-05 15:35:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
350581,2023-02-05 15:36:00,Illinois Institute of Technology,Shailja,Will Submit the docx,,IANF23
345934,2023-02-05 15:36:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
360469,2023-02-05 15:37:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
361997,2023-02-05 15:37:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
352525,2023-02-05 15:38:00,Illinois Institute of Technology,Shailja,Completed application,,IANF23
362695,2023-02-05 15:38:00,Illinois Institute of Technology,Poppy,Will Submit the docx,he will try to submit it soon,IANF23
357373,2023-02-05 15:39:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
361340,2023-02-05 15:40:00,Illinois Institute of Technology,Isha,Will Submit the docx,within 2 days,IANF23
347373,2023-02-05 15:40:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
355677,2023-02-05 15:42:00,Illinois Institute of Technology,Poppy,Completed application,submitted,IANF23
358349,2023-02-05 15:42:00,Illinois Institute of Technology,Isha,Reschedule,,IANF23
359569,2023-02-05 15:42:00,Illinois Institute of Technology,Shailja,Completed application,"rec i20 having wrong name on it , nd plz reply to his mails",IANF23
358841,2023-02-05 15:43:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
361943,2023-02-05 15:44:00,Illinois Institute of Technology,Isha,Want to defer,,IANF23
357489,2023-02-05 15:45:00,Illinois Institute of Technology,Shailja,Completed application,,IANF23
357865,2023-02-05 16:40:00,Illinois Institute of Technology,Poppy,Disconnected,,IANF23
357556,2023-02-05 16:41:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
351298,2023-02-05 16:43:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
365743,2023-02-05 16:44:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
344987,2023-02-05 16:53:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
347366,2023-02-05 16:53:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
357615,2023-02-05 16:55:00,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23
339341,2023-02-05 16:56:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
352813,2023-02-05 16:58:00,Illinois Institute of Technology,Shailja,Will Submit the docx,talked to his father,IANF23
357900,2023-02-05 16:59:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
366649,2023-02-05 17:00:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
346750,2023-02-05 17:00:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
362318,2023-02-05 17:02:00,Illinois Institute of Technology,Isha,Will Submit the docx,by Thursday,IANF23
363371,2023-02-05 17:05:00,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23
362231,2023-02-05 17:07:00,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23
358331,2023-02-05 17:12:00,Illinois Institute of Technology,Isha,Reschedule,,IANF23
365064,2023-02-05 17:13:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
329815,2023-02-05 17:17:00,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23
342669,2023-02-05 17:19:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
338267,2023-02-05 17:20:00,Illinois Institute of Technology,Isha,Not interested,got admitted in another uni.,IANF23
368663,2023-02-05 17:22:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
356042,2023-02-05 17:24:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
351841,2023-02-05 17:27:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
343910,2023-02-05 17:29:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
343397,2023-02-05 17:29:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
343389,2023-02-05 17:31:00,Illinois Institute of Technology,Isha,Not interested,got admitted in another university,IANF23
356042,2023-02-05 17:31:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
358455,2023-02-05 17:31:00,Illinois Institute of Technology,Shailja,Disconnected,,IANF23
360709,2023-02-05 17:32:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
359727,2023-02-05 17:33:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
356586,2023-02-05 17:34:00,Illinois Institute of Technology,Shailja,Not interested,another uni,IANF23
330609,2023-02-05 17:36:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
343382,2023-02-05 17:36:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
369205,2023-02-05 17:38:00,Illinois Institute of Technology,Shailja,Reschedule,,IANF23
342584,2023-02-05 17:43:00,Illinois Institute of Technology,Poppy,Disconnected,Couldn't hear anything so had to disconnected,IANF23
347436,2023-02-05 17:51:00,Illinois Institute of Technology,Poppy,Disconnected,,IANF23
361161,2023-02-05 17:52:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
357084,2023-02-05 17:53:00,Illinois Institute of Technology,Poppy,Disconnected,,IANF23
348040,2023-02-05 17:53:00,Illinois Institute of Technology,Isha,Completed application,,IANF23
357076,2023-02-05 17:55:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
357093,2023-02-05 17:56:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
366479,2023-02-05 18:00:00,Illinois Institute of Technology,Poppy,Not connected,,IANF23
332765,2023-02-05 18:02:00,Illinois Institute of Technology,Isha,Will Submit the docx,within this week,IANF23
368572,2023-02-05 18:03:00,Illinois Institute of Technology,Shailja,Completed application,he rec i20 but facing isues nd sent mail but did not get revert back,IANF23
337310,2023-02-05 18:03:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
347165,2023-02-05 18:05:00,Illinois Institute of Technology,Shailja,Not interested,another uni,IANF23
373376,2023-02-05 18:07:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
97455626509,2023-02-05 19:03:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
343066,2023-02-05 19:04:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
371087,2023-02-05 19:06:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
359119,2023-03-05 10:01:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
366592,2023-03-05 10:04:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
351327,2023-03-05 10:05:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
367785,2023-03-05 10:06:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
359032,2023-03-05 10:10:00,Illinois Institute of Technology,Isha,Not interested,got admitted in another uni.,IANF23
351157,2023-03-05 10:17:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
355112,2023-03-05 10:19:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
351362,2023-03-05 10:20:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
344695,2023-03-05 10:21:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
351082,2023-03-05 10:23:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
332718,2023-03-05 10:23:00,Illinois Institute of Technology,Isha,Not interested,got admitted in another uni.,IANF23
353004,2023-03-05 10:24:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
350993,2023-03-05 10:25:00,Illinois Institute of Technology,Shailja,Not interested,joined another university,IANF23
369139,2023-03-05 10:27:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
369109,2023-03-05 10:29:00,Illinois Institute of Technology,Shailja,Reschedule,,IANF23
360886,2023-03-05 10:33:00,Illinois Institute of Technology,Namrata,Disconnected,na,IANF23
360197,2023-03-05 10:35:00,Illinois Institute of Technology,Namrata,Completed application,got i20 already,IANF23
355422,2023-03-05 10:39:00,Illinois Institute of Technology,Namrata,Not connected,na,IANF23
370640,2023-03-05 10:40:00,Illinois Institute of Technology,Shailja,Will Submit the docx,stu wanted to know that can she apply for visa before completing her ug course ? and how much days or months prior starting her course she can come to US,IANF23
366562,2023-03-05 10:41:00,Illinois Institute of Technology,Namrata,Not connected,na,IANF23
366703,2023-03-05 10:42:00,Illinois Institute of Technology,Shailja,Not connected,,IANF23
349536,2023-03-05 10:47:00,Illinois Institute of Technology,Namrata,Will Submit the docx,na,IANF23
334003,2023-03-05 10:49:00,Illinois Institute of Technology,Namrata,Will Submit the docx,deffered,IANF23
333573,2023-03-05 10:49:00,Illinois Institute of Technology,Isha,Not interested,got admitted in another university,IANF23
360650,2023-03-05 10:52:00,Illinois Institute of Technology,Isha,Not connected,,IANF23
362199,2023-03-05 10:56:00,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23
359443,2023-03-05 10:58:00,Illinois Institute of Technology,Isha,Completed application,,IANF23
